(0.0, ((3833.0, 8794.0), (4034.0, 8540.0), (3737.0, 8458.0)))
(0.0, ((4749.0, 6434.0), (5187.0, 6542.0), (4823.0, 6575.0)))
(0.0, ((5140.0, 5832.0), (4775.0, 5865.0), (4863.0, 5723.0)))
(0.0, ((4823.0, 6575.0), (5140.0, 6694.0), (4897.0, 6717.0)))
(0.0, ((4145.0, 733.0), (4644.0, 940.0), (4471.0, 1038.0)))
(0.0, ((518.0, 4002.0), (240.0, 3874.0), (243.0, 4025.0)))
(0.0, ((4775.0, 5865.0), (5006.0, 6145.0), (4783.0, 6149.0)))
(0.0, ((5140.0, 5832.0), (4863.0, 5723.0), (5045.0, 5706.0)))
(0.0, ((5329.0, 6083.0), (5006.0, 6145.0), (5235.0, 5957.0)))
(3e-06, ((8252.0, 5039.0), (7917.0, 4947.0), (8030.0, 5258.0)))
(0.0, ((4600.0, 6150.0), (4783.0, 6149.0), (4674.0, 6292.0)))
(0.0, ((8447.0, 6390.0), (8650.0, 6193.0), (8340.0, 6095.0)))
(0.0, ((4674.0, 6292.0), (4749.0, 6434.0), (4783.0, 6149.0)))
(0.0, ((8498.0, 6777.0), (8447.0, 6390.0), (8303.0, 6706.0)))
(0.0, ((8030.0, 5258.0), (7795.0, 5427.0), (8128.0, 5524.0)))
(0.0, ((5908.0, 2556.0), (6298.0, 2430.0), (6183.0, 2312.0)))
(0.0, ((6022.0, 2936.0), (5908.0, 2556.0), (5821.0, 2959.0)))
(0.0, ((5297.0, 6997.0), (5045.0, 7000.0), (5105.0, 7148.0)))
(0.0, ((8352.0, 5328.0), (8030.0, 5258.0), (8128.0, 5524.0)))
(0.0, ((5282.0, 6236.0), (5235.0, 6389.0), (5431.0, 6239.0)))
(0.0, ((4759.0, 2388.0), (5077.0, 2230.0), (4780.0, 2145.0)))
(5.4e-05, ((7917.0, 4947.0), (8035.0, 4849.0), (8252.0, 5039.0)))
(0.0, ((5840.0, 1959.0), (5489.0, 2121.0), (5776.0, 2264.0)))
(0.0, ((6298.0, 2430.0), (5908.0, 2556.0), (6275.0, 2801.0)))
(0.0, ((4880.0, 4813.0), (4651.0, 4985.0), (4980.0, 5074.0)))
(0.0, ((5573.0, 2492.0), (5338.0, 2344.0), (5248.0, 2619.0)))
(0.0, ((5156.0, 10519.0), (5104.0, 10904.0), (5380.0, 10768.0)))
(0.0, ((3177.0, 8885.0), (3581.0, 9094.0), (3490.0, 8698.0)))
(0.0, ((8128.0, 5524.0), (7908.0, 5711.0), (8233.0, 5808.0)))
(0.0, ((7795.0, 5427.0), (8030.0, 5258.0), (7739.0, 5285.0)))
(0.0, ((4545.0, 10614.0), (4279.0, 10507.0), (4344.0, 10712.0)))
(0.0, ((5329.0, 6083.0), (5282.0, 6236.0), (5431.0, 6239.0)))
(0.0, ((6145.0, 5144.0), (6444.0, 4910.0), (6155.0, 4763.0)))
(0.0, ((6412.0, 2547.0), (6298.0, 2430.0), (6275.0, 2801.0)))
(0.0, ((6498.0, 6045.0), (6090.0, 6045.0), (6275.0, 6369.0)))
(0.0, ((5077.0, 2230.0), (4850.0, 2516.0), (4942.0, 2644.0)))
(0.0, ((8021.0, 5995.0), (8233.0, 5808.0), (7964.0, 5853.0)))
(0.0, ((8451.0, 5616.0), (8128.0, 5524.0), (8233.0, 5808.0)))
(0.0, ((8133.0, 6280.0), (8447.0, 6390.0), (8340.0, 6095.0)))
(0.0, ((8021.0, 5995.0), (8340.0, 6095.0), (8233.0, 5808.0)))
(0.0, ((5489.0, 2121.0), (5338.0, 2344.0), (5573.0, 2492.0)))
(0.0, ((7795.0, 5427.0), (7546.0, 5317.0), (7739.0, 5285.0)))
(0.0, ((5235.0, 6389.0), (5533.0, 6396.0), (5431.0, 6239.0)))
(0.0, ((5573.0, 2492.0), (5248.0, 2619.0), (5419.0, 3005.0)))
(0.0, ((5620.0, 2982.0), (5573.0, 2492.0), (5419.0, 3005.0)))
(0.0, ((5586.0, 7002.0), (5297.0, 6997.0), (5511.0, 7149.0)))
(0.0, ((4893.0, 2030.0), (5077.0, 2230.0), (5006.0, 1914.0)))
(0.0, ((8650.0, 6193.0), (8447.0, 6390.0), (8658.0, 6455.0)))
(0.0, ((5908.0, 2556.0), (6069.0, 2194.0), (5776.0, 2264.0)))
(0.0, ((8401.0, 5472.0), (8352.0, 5328.0), (8128.0, 5524.0)))
(0.0, ((3989.0, 3584.0), (3863.0, 4007.0), (4109.0, 3848.0)))
(0.0, ((4850.0, 2516.0), (5077.0, 2230.0), (4759.0, 2388.0)))
(0.0, ((5165.0, 7295.0), (5297.0, 6997.0), (5105.0, 7148.0)))
(0.0, ((5737.0, 6709.0), (5421.0, 6698.0), (5661.0, 6855.0)))
(0.0, ((5908.0, 2556.0), (5573.0, 2492.0), (5821.0, 2959.0)))
(0.0, ((5533.0, 6396.0), (5235.0, 6389.0), (5421.0, 6698.0)))
(0.0, ((5421.0, 6698.0), (5140.0, 6694.0), (5297.0, 6997.0)))
(0.0, ((8447.0, 6390.0), (8636.0, 6707.0), (8658.0, 6455.0)))
(0.0, ((5586.0, 7002.0), (5421.0, 6698.0), (5297.0, 6997.0)))
(0.0, ((5165.0, 7295.0), (5436.0, 7296.0), (5297.0, 6997.0)))
(0.0, ((7739.0, 5285.0), (7859.0, 5169.0), (7682.0, 5143.0)))
(0.0, ((5140.0, 6694.0), (5421.0, 6698.0), (5187.0, 6542.0)))
(0.0, ((3917.0, 2024.0), (3550.0, 1909.0), (3525.0, 2071.0)))
(0.0, ((5776.0, 2264.0), (6069.0, 2194.0), (5954.0, 2076.0)))
(0.0, ((5045.0, 7000.0), (5297.0, 6997.0), (5093.0, 6847.0)))
(0.0, ((5436.0, 7296.0), (5165.0, 7295.0), (5360.0, 7443.0)))
(0.0, ((5360.0, 7443.0), (5165.0, 7295.0), (5225.0, 7442.0)))
(0.0, ((5586.0, 7002.0), (5421.0, 6698.0), (5661.0, 6855.0)))
(0.0, ((4421.0, 2439.0), (4141.0, 2357.0), (4299.0, 2529.0)))
(0.0, ((8551.0, 5904.0), (8233.0, 5808.0), (8501.0, 5760.0)))
(0.0, ((5436.0, 7296.0), (5297.0, 6997.0), (5511.0, 7149.0)))
(3e-06, ((6527.0, 2665.0), (6412.0, 2547.0), (6275.0, 2801.0)))
(0.0, ((6766.0, 8325.0), (6640.0, 8188.0), (6561.0, 8333.0)))
(0.0, ((5421.0, 6698.0), (5533.0, 6396.0), (5635.0, 6552.0)))
(0.0, ((8190.0, 6422.0), (8133.0, 6280.0), (8447.0, 6390.0)))
(0.0, ((5235.0, 6389.0), (5421.0, 6698.0), (5187.0, 6542.0)))
(0.0, ((3994.0, 9082.0), (3833.0, 8794.0), (3581.0, 9094.0)))
(0.0, ((7908.0, 5711.0), (8233.0, 5808.0), (7964.0, 5853.0)))
(0.0, ((5737.0, 6709.0), (5421.0, 6698.0), (5635.0, 6552.0)))
(0.0, ((8451.0, 5616.0), (8128.0, 5524.0), (8401.0, 5472.0)))
(0.0, ((5661.0, 4581.0), (5587.0, 4335.0), (5750.0, 4456.0)))
(0.0, ((5420.0, 10128.0), (5694.0, 9915.0), (5341.0, 9925.0)))
(0.0, ((5093.0, 6847.0), (5140.0, 6694.0), (5297.0, 6997.0)))
(0.0, ((8021.0, 5995.0), (8340.0, 6095.0), (8077.0, 6138.0)))
(0.0, ((6389.0, 5266.0), (6444.0, 4910.0), (6145.0, 5144.0)))
(2e-06, ((8352.0, 5328.0), (8030.0, 5258.0), (8302.0, 5183.0)))
(0.0, ((5496.0, 1605.0), (5250.0, 1643.0), (5382.0, 1488.0)))
(0.0, ((8498.0, 6777.0), (8359.0, 6848.0), (8402.0, 6631.0)))
(0.0, ((8030.0, 5258.0), (7739.0, 5285.0), (7800.0, 5045.0)))
(0.0, ((5360.0, 7443.0), (5225.0, 7442.0), (5285.0, 7590.0)))
(0.0, ((2993.0, 8533.0), (2808.0, 8405.0), (2910.0, 8671.0)))
(0.0, ((8128.0, 5524.0), (7795.0, 5427.0), (7851.0, 5569.0)))
(0.0, ((5489.0, 2121.0), (5119.0, 1799.0), (5418.0, 1727.0)))
(0.0, ((3406.0, 7846.0), (3333.0, 7781.0), (3489.0, 7708.0)))
(0.0, ((8402.0, 6631.0), (8246.0, 6564.0), (8447.0, 6390.0)))
(0.0, ((6275.0, 2801.0), (6022.0, 2936.0), (5908.0, 2556.0)))
(0.0, ((3177.0, 7854.0), (3333.0, 7781.0), (3323.0, 7983.0)))
(0.0, ((3184.0, 4634.0), (3418.0, 4425.0), (3250.0, 4787.0)))
(0.0, ((4141.0, 2357.0), (4299.0, 2529.0), (4050.0, 2481.0)))
(0.0, ((8498.0, 6777.0), (8447.0, 6390.0), (8636.0, 6707.0)))
(0.0, ((5077.0, 2230.0), (5489.0, 2121.0), (5338.0, 2344.0)))
(0.0, ((1543.0, 2929.0), (1518.0, 3360.0), (1880.0, 3126.0)))
(0.0, ((5248.0, 2619.0), (5077.0, 2230.0), (5338.0, 2344.0)))
(0.0, ((3791.0, 818.0), (4079.0, 1264.0), (3728.0, 958.0)))
(0.0, ((3200.0, 9331.0), (2822.0, 9386.0), (2902.0, 9537.0)))
(0.0, ((2828.0, 8808.0), (2557.0, 8885.0), (2745.0, 8946.0)))
(0.0, ((2828.0, 8808.0), (2452.0, 8687.0), (2557.0, 8885.0)))
(0.0, ((1083.0, 3206.0), (930.0, 3298.0), (927.0, 3135.0)))
(0.0, ((2808.0, 8405.0), (2397.0, 8218.0), (2347.0, 8489.0)))
(0.0, ((3323.0, 7983.0), (3406.0, 7846.0), (3333.0, 7781.0)))
(0.0, ((4784.0, 10306.0), (4549.0, 9901.0), (4481.0, 10053.0)))
(0.0, ((7923.0, 3681.0), (7789.0, 3531.0), (7915.0, 3422.0)))
(0.0, ((7923.0, 3681.0), (7789.0, 3531.0), (7662.0, 3641.0)))
(0.0, ((2808.0, 8405.0), (2709.0, 8072.0), (2599.0, 8321.0)))
(0.0, ((7648.0, 3919.0), (7759.0, 4089.0), (7942.0, 4003.0)))
(0.0, ((2808.0, 8405.0), (2452.0, 8687.0), (2910.0, 8671.0)))
(0.0, ((3158.0, 8258.0), (2865.0, 7999.0), (2808.0, 8405.0)))
(0.0, ((2452.0, 8687.0), (2808.0, 8405.0), (2347.0, 8489.0)))
(0.0, ((7481.0, 7653.0), (7736.0, 7781.0), (7594.0, 7849.0)))
(0.0, ((2808.0, 8405.0), (2993.0, 8533.0), (3076.0, 8395.0)))
(0.0, ((7923.0, 3681.0), (7662.0, 3641.0), (7648.0, 3919.0)))
(0.0, ((6356.0, 8340.0), (6071.0, 8119.0), (5976.0, 8291.0)))
(0.0, ((7942.0, 4003.0), (7923.0, 3681.0), (7648.0, 3919.0)))
(0.0, ((2993.0, 8533.0), (3177.0, 8885.0), (3250.0, 8548.0)))
(0.0, ((4414.0, 10204.0), (4784.0, 10306.0), (4481.0, 10053.0)))
(0.0, ((5077.0, 2230.0), (4780.0, 2145.0), (5029.0, 2060.0)))
(0.0, ((2452.0, 8687.0), (2910.0, 8671.0), (2828.0, 8808.0)))
(0.0, ((5776.0, 2264.0), (5840.0, 1959.0), (5954.0, 2076.0)))
(5.3e-05, ((8252.0, 5039.0), (8035.0, 4849.0), (8202.0, 4895.0)))
(0.0, ((2865.0, 7999.0), (2808.0, 8405.0), (2709.0, 8072.0)))
(0.0, ((2745.0, 8946.0), (2557.0, 8885.0), (2663.0, 9083.0)))
(0.0, ((3158.0, 8258.0), (3241.0, 8121.0), (3021.0, 7926.0)))
(0.0, ((7942.0, 4003.0), (7759.0, 4089.0), (7870.0, 4258.0)))
(0.0, ((5119.0, 1799.0), (5077.0, 2230.0), (5006.0, 1914.0)))
(0.0, ((2808.0, 8405.0), (2397.0, 8218.0), (2553.0, 8145.0)))
(0.0, ((5248.0, 2619.0), (5126.0, 2900.0), (5034.0, 2772.0)))
(0.0, ((2808.0, 8405.0), (3158.0, 8258.0), (3076.0, 8395.0)))
(0.0, ((8144.0, 3579.0), (7915.0, 3422.0), (8041.0, 3313.0)))
(0.0, ((6003.0, 8752.0), (6315.0, 8752.0), (6336.0, 8546.0)))
(0.0, ((2397.0, 8218.0), (2347.0, 8489.0), (2241.0, 8290.0)))
(0.0, ((3158.0, 8258.0), (2865.0, 7999.0), (3021.0, 7926.0)))
(0.0, ((7599.0, 5961.0), (7411.0, 5492.0), (7851.0, 5569.0)))
(0.0, ((8323.0, 4123.0), (7942.0, 4003.0), (8247.0, 3845.0)))
(0.0, ((8323.0, 4123.0), (8228.0, 4025.0), (8342.0, 3934.0)))
(0.0, ((7870.0, 4258.0), (8050.0, 4206.0), (7981.0, 4428.0)))
(0.0, ((7662.0, 3641.0), (7778.0, 3838.0), (7536.0, 3750.0)))
(0.0, ((3021.0, 7926.0), (3177.0, 7854.0), (3241.0, 8121.0)))
(0.0, ((3241.0, 8121.0), (3323.0, 7983.0), (3177.0, 7854.0)))
(0.0, ((7870.0, 4258.0), (7942.0, 4003.0), (8095.0, 4326.0)))
(0.0, ((6926.0, 2394.0), (6741.0, 2088.0), (7049.0, 2164.0)))
(0.0, ((8228.0, 4025.0), (8209.0, 4225.0), (7942.0, 4003.0)))
(0.0, ((3994.0, 9082.0), (3581.0, 9094.0), (3907.0, 9234.0)))
(0.0, ((258.0, 4780.0), (403.0, 4700.0), (255.0, 4629.0)))
(0.0, ((5914.0, 6377.0), (5702.0, 6076.0), (6002.0, 6211.0)))
(0.0, ((3385.0, 5773.0), (3665.0, 5772.0), (3607.0, 5633.0)))
(0.0, ((3504.0, 5995.0), (3782.0, 6049.0), (3723.0, 5910.0)))
(0.0, ((2364.0, 7972.0), (2088.0, 8007.0), (2165.0, 8149.0)))
(0.0, ((4784.0, 10306.0), (4545.0, 10614.0), (4684.0, 10687.0)))
(0.0, ((6936.0, 5192.0), (6885.0, 5436.0), (6801.0, 5301.0)))
(0.0, ((5248.0, 2619.0), (5077.0, 2230.0), (4942.0, 2644.0)))
(0.0, ((4193.0, 9390.0), (3994.0, 9082.0), (3907.0, 9234.0)))
(0.0, ((7055.0, 5705.0), (7275.0, 5666.0), (7139.0, 5840.0)))
(0.0, ((7275.0, 5666.0), (6970.0, 5571.0), (7055.0, 5705.0)))
(0.0, ((986.0, 4378.0), (1131.0, 4297.0), (1098.0, 4131.0)))
(0.0, ((763.0, 4218.0), (986.0, 4378.0), (1098.0, 4131.0)))
(0.039668, ((7341.0, 4866.0), (7206.0, 4975.0), (7512.0, 5005.0)))
(0.0, ((6970.0, 5571.0), (7295.0, 5231.0), (6885.0, 5436.0)))
(0.0, ((518.0, 4002.0), (246.0, 4176.0), (461.0, 4303.0)))
(0.0, ((7206.0, 4975.0), (7295.0, 5231.0), (7512.0, 5005.0)))
(0.0, ((7295.0, 5231.0), (6936.0, 5192.0), (6885.0, 5436.0)))
(0.0, ((240.0, 3874.0), (518.0, 4002.0), (412.0, 3730.0)))
(0.0, ((518.0, 4002.0), (461.0, 4303.0), (763.0, 4218.0)))
(0.0, ((7295.0, 5231.0), (7411.0, 5492.0), (7546.0, 5317.0)))
(0.0, ((7295.0, 5231.0), (7546.0, 5317.0), (7512.0, 5005.0)))
(0.0, ((5578.0, 10532.0), (5380.0, 10768.0), (5644.0, 10669.0)))
(0.0, ((7071.0, 5083.0), (7295.0, 5231.0), (7206.0, 4975.0)))
(0.0, ((1064.0, 3964.0), (781.0, 3884.0), (763.0, 4218.0)))
(0.0, ((7295.0, 5231.0), (6936.0, 5192.0), (7071.0, 5083.0)))
(0.0, ((997.0, 3631.0), (585.0, 3586.0), (781.0, 3884.0)))
(0.0, ((6970.0, 5571.0), (7411.0, 5492.0), (7275.0, 5666.0)))
(0.0, ((781.0, 3884.0), (585.0, 3586.0), (412.0, 3730.0)))
(0.0, ((1643.0, 7182.0), (1743.0, 6978.0), (1570.0, 7047.0)))
(0.0, ((5611.0, 1723.0), (5489.0, 2121.0), (5250.0, 1643.0)))
(0.0, ((518.0, 4002.0), (781.0, 3884.0), (412.0, 3730.0)))
(0.0, ((763.0, 4218.0), (840.0, 4458.0), (986.0, 4378.0)))
(0.0, ((763.0, 4218.0), (461.0, 4303.0), (695.0, 4539.0)))
(0.0, ((7546.0, 5317.0), (7512.0, 5005.0), (7682.0, 5143.0)))
(0.0, ((461.0, 4303.0), (549.0, 4619.0), (695.0, 4539.0)))
(0.0, ((4683.0, 9598.0), (4514.0, 9415.0), (4354.0, 9661.0)))
(0.0, ((252.0, 4478.0), (549.0, 4619.0), (461.0, 4303.0)))
(0.0, ((6003.0, 8752.0), (5882.0, 8462.0), (5787.0, 8634.0)))
(0.0, ((5489.0, 2121.0), (5725.0, 1841.0), (5840.0, 1959.0)))
(0.0, ((964.0, 3464.0), (758.0, 3442.0), (930.0, 3298.0)))
(0.0, ((6093.0, 6696.0), (6305.0, 7062.0), (6455.0, 6666.0)))
(0.0, ((246.0, 4176.0), (461.0, 4303.0), (249.0, 4327.0)))
(0.0, ((5692.0, 8806.0), (6003.0, 8752.0), (5787.0, 8634.0)))
(0.0, ((1878.0, 4319.0), (1951.0, 3881.0), (1771.0, 3997.0)))
(0.0, ((252.0, 4478.0), (249.0, 4327.0), (461.0, 4303.0)))
(0.0, ((6513.0, 8050.0), (6561.0, 8333.0), (6640.0, 8188.0)))
(0.0, ((549.0, 4619.0), (403.0, 4700.0), (252.0, 4478.0)))
(0.0, ((763.0, 4218.0), (1064.0, 3964.0), (1098.0, 4131.0)))
(0.0, ((7197.0, 4722.0), (7074.0, 4844.0), (7341.0, 4866.0)))
(0.0, ((7071.0, 5083.0), (6827.0, 4833.0), (6936.0, 5192.0)))
(0.0, ((2282.0, 7699.0), (2088.0, 8007.0), (2011.0, 7865.0)))
(0.0, ((6827.0, 4833.0), (6444.0, 4910.0), (6623.0, 5106.0)))
(0.0, ((6279.0, 4619.0), (6522.0, 4455.0), (6515.0, 4670.0)))
(0.0, ((997.0, 3631.0), (585.0, 3586.0), (758.0, 3442.0)))
(0.0, ((6827.0, 4833.0), (6910.0, 4435.0), (7053.0, 4578.0)))
(0.0, ((3048.0, 5076.0), (3221.0, 5225.0), (3182.0, 5008.0)))
(0.0, ((7051.0, 1088.0), (6707.0, 1202.0), (7026.0, 1244.0)))
(0.0, ((7053.0, 4578.0), (6827.0, 4833.0), (7197.0, 4722.0)))
(0.0, ((6401.0, 5611.0), (6534.0, 5508.0), (6517.0, 5774.0)))
(0.0, ((6827.0, 4833.0), (6910.0, 4435.0), (6522.0, 4455.0)))
(0.0, ((6361.0, 4764.0), (6827.0, 4833.0), (6522.0, 4455.0)))
(0.0, ((6910.0, 4435.0), (6766.0, 4291.0), (6522.0, 4455.0)))
(0.0, ((695.0, 4539.0), (763.0, 4218.0), (840.0, 4458.0)))
(0.0, ((6936.0, 5192.0), (6827.0, 4833.0), (6623.0, 5106.0)))
(0.0, ((3373.0, 7387.0), (3721.0, 7420.0), (3605.0, 7564.0)))
(0.0, ((7197.0, 4722.0), (6827.0, 4833.0), (7206.0, 4975.0)))
(0.0, ((6361.0, 4764.0), (6827.0, 4833.0), (6444.0, 4910.0)))
(0.0, ((7071.0, 5083.0), (7206.0, 4975.0), (6827.0, 4833.0)))
(0.0, ((252.0, 4478.0), (403.0, 4700.0), (255.0, 4629.0)))
(0.0, ((369.0, 2919.0), (386.0, 2647.0), (255.0, 2729.0)))
(0.0, ((6623.0, 5106.0), (6836.0, 5065.0), (6801.0, 5301.0)))
(0.0, ((6389.0, 3903.0), (6140.0, 3927.0), (6263.0, 3773.0)))
(0.0, ((3807.0, 2887.0), (3685.0, 2976.0), (3849.0, 3064.0)))
(0.0, ((6514.0, 4032.0), (6140.0, 3927.0), (6148.0, 4350.0)))
(0.0, ((3221.0, 5225.0), (3374.0, 5079.0), (3182.0, 5008.0)))
(0.0, ((6766.0, 4291.0), (6640.0, 4162.0), (6522.0, 4455.0)))
(0.0, ((6514.0, 4032.0), (6140.0, 3927.0), (6389.0, 3903.0)))
(0.0, ((6003.0, 8752.0), (5692.0, 8806.0), (5813.0, 9016.0)))
(0.0, ((4203.0, 327.0), (4044.0, 260.0), (3981.0, 399.0)))
(0.0, ((3737.0, 8458.0), (3432.0, 8367.0), (3490.0, 8698.0)))
(0.0, ((7595.0, 7536.0), (7708.0, 7419.0), (7386.0, 7362.0)))
(0.0, ((6148.0, 4350.0), (6279.0, 4619.0), (6522.0, 4455.0)))
(0.0, ((6522.0, 4455.0), (6514.0, 4032.0), (6640.0, 4162.0)))
(0.0, ((6140.0, 3927.0), (6148.0, 4350.0), (6017.0, 4081.0)))
(0.0, ((3387.0, 10142.0), (3141.0, 9991.0), (3221.0, 10142.0)))
(0.0, ((6401.0, 5611.0), (6389.0, 5266.0), (6534.0, 5508.0)))
(0.0, ((6267.0, 5714.0), (6401.0, 5611.0), (6517.0, 5774.0)))
(0.0, ((7026.0, 8121.0), (6893.0, 7886.0), (6834.0, 8129.0)))
(0.0, ((8247.0, 3845.0), (7923.0, 3681.0), (7942.0, 4003.0)))
(0.0, ((2039.0, 5592.0), (2145.0, 5744.0), (2197.0, 5510.0)))
(0.0, ((6387.0, 7913.0), (6612.0, 7692.0), (6331.0, 7636.0)))
(0.0, ((542.0, 3181.0), (624.0, 2811.0), (369.0, 2919.0)))
(0.0, ((924.0, 2971.0), (542.0, 3181.0), (927.0, 3135.0)))
(0.0, ((542.0, 3181.0), (924.0, 2971.0), (624.0, 2811.0)))
(0.0, ((8209.0, 4225.0), (7942.0, 4003.0), (8095.0, 4326.0)))
(0.0, ((201.0, 3520.0), (221.0, 3697.0), (412.0, 3730.0)))
(0.0, ((369.0, 2919.0), (124.0, 2811.0), (143.0, 2988.0)))
(0.0, ((624.0, 2811.0), (924.0, 2971.0), (921.0, 2808.0)))
(0.0, ((585.0, 3586.0), (542.0, 3181.0), (182.0, 3343.0)))
(0.0, ((542.0, 3181.0), (930.0, 3298.0), (927.0, 3135.0)))
(0.0, ((930.0, 3298.0), (542.0, 3181.0), (758.0, 3442.0)))
(0.0, ((6401.0, 7497.0), (6174.0, 7597.0), (6331.0, 7636.0)))
(0.0, ((162.0, 3166.0), (542.0, 3181.0), (369.0, 2919.0)))
(0.0, ((917.0, 2644.0), (649.0, 2482.0), (624.0, 2811.0)))
(0.0, ((4341.0, 8477.0), (4199.0, 8349.0), (4254.0, 8628.0)))
(0.0, ((542.0, 3181.0), (585.0, 3586.0), (758.0, 3442.0)))
(0.0, ((542.0, 3181.0), (162.0, 3166.0), (182.0, 3343.0)))
(0.0, ((7923.0, 3681.0), (8247.0, 3845.0), (8144.0, 3579.0)))
(0.0, ((124.0, 2811.0), (369.0, 2919.0), (255.0, 2729.0)))
(0.0, ((6174.0, 7597.0), (6331.0, 7636.0), (6261.0, 7775.0)))
(0.0, ((3471.0, 6323.0), (3898.0, 6326.0), (3840.0, 6187.0)))
(0.0, ((2282.0, 7699.0), (2654.0, 7720.0), (2536.0, 7309.0)))
(0.0, ((780.0, 2400.0), (911.0, 2318.0), (914.0, 2481.0)))
(0.0, ((6801.0, 5301.0), (6667.0, 5404.0), (6885.0, 5436.0)))
(0.0, ((624.0, 2811.0), (649.0, 2482.0), (517.0, 2564.0)))
(0.0, ((6517.0, 5774.0), (6267.0, 5714.0), (6179.0, 5880.0)))
(0.0, ((2252.0, 6731.0), (2565.0, 6738.0), (2563.0, 6386.0)))
(0.0, ((6980.0, 6251.0), (6498.0, 6045.0), (6598.0, 6385.0)))
(0.0, ((624.0, 2811.0), (917.0, 2644.0), (921.0, 2808.0)))
(0.0, ((6498.0, 6045.0), (6517.0, 5774.0), (6179.0, 5880.0)))
(0.0, ((585.0, 3586.0), (182.0, 3343.0), (201.0, 3520.0)))
(0.0, ((3688.0, 6828.0), (4069.0, 6988.0), (4042.0, 6585.0)))
(0.0, ((3154.0, 6684.0), (2766.0, 6964.0), (3132.0, 7156.0)))
(0.0, ((3132.0, 7156.0), (3090.0, 7585.0), (3373.0, 7387.0)))
(0.0, ((3549.0, 5495.0), (3385.0, 5773.0), (3607.0, 5633.0)))
(0.0, ((3011.0, 6364.0), (3154.0, 6684.0), (3471.0, 6323.0)))
(0.0, ((3090.0, 7585.0), (3333.0, 7781.0), (3373.0, 7387.0)))
(0.0, ((3090.0, 7585.0), (3177.0, 7854.0), (3333.0, 7781.0)))
(0.0, ((649.0, 2482.0), (914.0, 2481.0), (780.0, 2400.0)))
(0.0, ((2766.0, 6964.0), (2372.0, 7040.0), (2536.0, 7309.0)))
(0.0, ((3721.0, 7420.0), (3434.0, 7065.0), (3373.0, 7387.0)))
(0.0, ((3220.0, 6060.0), (3471.0, 6323.0), (3504.0, 5995.0)))
(0.0, ((6667.0, 5404.0), (6770.0, 5831.0), (6885.0, 5436.0)))
(0.0, ((6598.0, 6385.0), (6498.0, 6045.0), (6275.0, 6369.0)))
(0.0, ((2340.0, 6124.0), (2417.0, 5764.0), (2083.0, 6027.0)))
(0.0, ((5914.0, 6377.0), (6093.0, 6696.0), (6275.0, 6369.0)))
(0.0, ((3132.0, 7156.0), (2839.0, 7342.0), (3090.0, 7585.0)))
(0.0, ((2252.0, 6731.0), (2372.0, 7040.0), (2565.0, 6738.0)))
(0.0, ((6498.0, 6045.0), (6980.0, 6251.0), (6770.0, 5831.0)))
(0.0, ((6541.0, 7218.0), (6305.0, 7062.0), (6471.0, 7358.0)))
(0.0, ((3374.0, 5079.0), (3182.0, 5008.0), (3316.0, 4941.0)))
(0.0, ((3029.0, 5400.0), (3048.0, 5076.0), (2914.0, 5144.0)))
(0.0, ((3837.0, 7276.0), (3688.0, 6828.0), (3434.0, 7065.0)))
(0.0, ((2718.0, 5814.0), (2743.0, 5533.0), (2417.0, 5764.0)))
(0.0, ((6401.0, 7497.0), (6086.0, 7420.0), (6174.0, 7597.0)))
(0.0, ((6093.0, 6696.0), (6455.0, 6666.0), (6275.0, 6369.0)))
(0.0, ((1276.0, 6161.0), (1522.0, 6171.0), (1409.0, 5919.0)))
(0.0, ((5533.0, 9062.0), (5313.0, 8572.0), (4994.0, 8817.0)))
(0.0, ((2155.0, 2560.0), (2002.0, 2652.0), (2181.0, 2741.0)))
(0.0, ((6305.0, 7062.0), (6681.0, 6940.0), (6455.0, 6666.0)))
(0.0, ((7139.0, 5840.0), (6770.0, 5831.0), (7060.0, 6045.0)))
(0.0, ((6534.0, 5508.0), (6770.0, 5831.0), (6667.0, 5404.0)))
(0.0, ((4748.0, 2780.0), (4850.0, 2516.0), (4632.0, 2543.0)))
(0.0, ((8144.0, 3579.0), (7923.0, 3681.0), (7915.0, 3422.0)))
(0.0, ((6770.0, 5831.0), (6980.0, 6251.0), (7060.0, 6045.0)))
(0.0, ((2397.0, 8218.0), (2364.0, 7972.0), (2165.0, 8149.0)))
(0.0, ((2417.0, 5764.0), (2340.0, 6124.0), (2583.0, 6035.0)))
(0.0, ((1882.0, 6368.0), (2160.0, 6402.0), (2083.0, 6027.0)))
(0.0, ((3837.0, 7276.0), (3688.0, 6828.0), (3953.0, 7132.0)))
(0.0, ((1968.0, 7084.0), (1643.0, 7182.0), (1716.0, 7317.0)))
(0.0, ((6598.0, 6385.0), (6821.0, 6661.0), (6901.0, 6456.0)))
(0.0, ((2282.0, 7699.0), (1934.0, 7723.0), (2011.0, 7865.0)))
(0.0, ((1566.0, 5837.0), (1522.0, 6171.0), (1756.0, 6107.0)))
(0.0, ((1351.0, 6641.0), (1589.0, 6494.0), (1326.0, 6481.0)))
(0.0, ((6498.0, 6045.0), (6770.0, 5831.0), (6517.0, 5774.0)))
(0.0, ((3048.0, 5076.0), (3029.0, 5400.0), (3221.0, 5225.0)))
(0.0, ((6980.0, 6251.0), (6598.0, 6385.0), (6901.0, 6456.0)))
